3.937,0,0.1936605926,43.1010230179,-0.78125,1.8024169922,0.8499755859,4.9838594747,OL - Accel/Decel,0,-1.8042679028,1.312880338,3840.4916666667,0,0,0,0,87,57.3059387207,48.7426795959,0,0,0,78.3570044615,15.7707390649,0,0,0,0,0,60.1438598033,-20.8048232861,20.4143222506,-18.3279310969,10.5444753009,-14.6717680177,17.1034834758,9.0274390244,9.0531631098,0.1649818981,20.1840120664,26.3168975536,9,In Gear Limit Overspeed,87.8,No Limit Active,100.4,14.628,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Oscillation / AntiShuffle,87.8,192.2,194,30.1960784314,14.3587366458,80.6
3.977,0,0.1893179417,43.5,-0.837890625,1.7162353516,0.8499755859,5.0563783466,OL - Accel/Decel,0,-1.7243446292,1.3131831723,3836.2096153846,0,0,0,0,87,57.3111557961,48.7374539375,0,0,0,77.1362458956,16.4947209653,0,0,0,0,0,59.9053219898,-18.6933109963,20.8917306053,-18.3529554831,10.679121434,-10.2144596445,16.5930840883,9,8.9296875,0.1813316345,20.455505279,26.2546826657,9,In Gear Limit Overspeed,87.8,No Limit Active,100.4,14.628,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Oscillation / AntiShuffle,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.017,-0.0359925474,0.2126268372,41.7594594595,-0.916015625,1.6300537109,0.8499755859,5.1288972186,OL - Accel/Decel,0,-1.6444213555,1.3137207031,3830.75,0,0,0,0,87,57.3198509216,48.7287445068,0,0,0,75.2745890827,17.2187028658,0,0,0,0,0,64.821301001,-18.1311462453,21.3691389599,-14.2156030388,10.8137675671,-5.7571512713,16.0826847008,9.2607421875,9.080150463,0.1741397381,20.7269984917,26.1924677779,9,In Gear Limit Overspeed,87.8,No Limit Active,100.4,14.628,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Oscillation / AntiShuffle,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.057,-0.1206808943,0.2825535238,39.272972973,-0.994140625,1.5438720703,0.8499755859,5.2014160905,OL - Accel/Decel,0,-1.5625,1.3031237434,3848.6374643875,0,0,0,0,87,57.320236113,48.4696723295,0,0,0,75.7901748691,17.9426847662,0,0,0,0,0,69.7372800121,-17.1379885185,21.8465473146,-6.9062803871,10.9484137002,-1.299842898,15.5722853133,11.607421875,10.453125,0.0303018093,20.9984917044,26.097590074,9,In Gear Limit Overspeed,87.8,No Limit Active,100.4,14.628,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Oscillation / AntiShuffle,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.099,-0.2096036585,0.2876012586,36.6621621622,-1.076171875,1.4533813477,0.8499755859,5.2775609061,OL - Accel/Decel,-0.0532670455,-1.322265625,1.2536712646,3874.5434472935,0,0,0,0,87,57.3209037781,48.0119781494,0,0,0,76.9298908179,18.7028657617,0,0,0,0,0,83.6856971322,-10.7482841443,22.347826087,-2.1859614317,11.08979214,4.7175234058,15.0363659564,11.6249499199,10.609273539,-0.1207280159,21.2835595777,26.3060927909,9,In Gear Limit Overspeed,87.8,No Limit Active,100.4,14.628,No Limit Active,Sport,Torque Control,Base / MBT,Alt Full Load,No Limit Active,Oscillation / AntiShuffle,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.141,-0.2985264228,0.3009089231,34.0513513514,-1.158203125,1.362890625,0.8499755859,5.3663965242,OL - Accel/Decel,-0.1361268939,-1.076171875,1.2042187859,3900.4494301994,0,0,0,0,87,57.3244845072,46.8643657635,0,0,0,78.0696067667,19.4630467572,0,0,0,0,0,85.0136016128,-0.1722217318,22.8491048593,5.7897499067,11.2311705798,42.6877045681,14.1176470588,11.744140625,11.7890625,-0.2717578411,21.568627451,26.7230982249,9,In Gear Limit Overspeed,87.8,No Limit Active,100.4,14.628,Anticlunk Tipin TQ Lmt.,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Oscillation / AntiShuffle,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.182,-0.3853319783,0.3718906417,31.5027027027,-1.23828125,1.2745544434,0.8520217857,6.8645079042,OL - Accel/Decel,-0.2170138889,-0.8359375,1.1559437471,3925.7386039886,0,0,0,0,87,57.3296318054,45.1614570618,0,0,0,79.1821866215,20.7843137255,0,0,0,0,0,110.2437867449,3.3389988972,23.5294117647,18.3217605009,11.3725490196,94.5802854898,15.0804479341,12.4443359375,12.1845703125,-0.4191917181,24.2603291317,27.130174958,9,In Gear Limit Overspeed,87.8,No Limit Active,100.4,14.628,Anticlunk Tipin TQ Lmt.,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Tipin Limit,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.228,-0.4827235772,0.5280504227,28.6432432432,-1.328125,1.1754455566,0.8561141854,8.8913644771,OL - Accel/Decel,-0.3077651515,-0.56640625,1.1017815085,3954.1118233618,0,0,0,0,87,57.319393158,41.6187705994,0,0,0,80.4304469464,24.2066165673,0,0,0,0,0,117.1565584746,7.9537460097,25.9846547315,35.2768336577,14.2444472436,152.8012299386,19.1067061398,15.478515625,13.8984375,-0.5953931808,27.2802871148,27.5868951952,9,In Gear Limit Overspeed,87.8,No Limit Active,100.4,14.628,Anticlunk Tipin TQ Lmt.,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Oscillation / AntiShuffle,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.277,-0.5864668022,0.9792634845,25.5972972973,-1.423828125,1.0698730469,0.8604734806,11.0504073483,OL - Accel/Decel,-0.4044349747,-0.279296875,1.04408695,3984.3354700855,0,0,0,0,87,57.3175888062,41.2723727226,0,0,0,81.7601155533,36.1846765138,0,0,0,0,0,160.5184902335,18.6397672322,29.9948849105,112.3311902666,17.3716253097,214.8191925036,23.3955464024,22.5242332176,14.8619791667,0.4252967367,30.4971988796,28.0734015348,9,In Gear Limit Overspeed,87.8,No Limit Active,100.4,14.628,Anticlunk Tipin TQ Lmt.,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Oscillation / AntiShuffle,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.317,-0.6711551491,1.4304765463,23.1108108108,-1.5625,0.9384460449,0.864032089,12.8128913248,CL - Normal,-0.4833491162,-0.044921875,0.9969893512,4009.0078347578,0,0,0,0,87,57.3049583435,38.8475875854,0,0,0,82.8455593141,45.9626846333,0,0,0,0,0,258.9775900783,31.9276984669,33.2685421995,145.3518001966,19.9244237309,279.3685004794,26.8966404943,34.501953125,16.5,1.3128531867,33.1232492997,28.4705495671,9.0119047619,In Gear Limit Overspeed,87.8,No Limit Active,100.4,14.628,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Oscillation / AntiShuffle,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.357,-0.78125,2.2310670018,20.5,-1.4629072238,0.9371620068,0.8675906973,14.5753753013,CL - Normal,-0.5622632576,0.189453125,0.9133911133,4047.25,0,0,0,0,87,55.0626958364,37.885059035,0,0,0,83.9310030749,55.7406927529,0,0,0,0,0,554.3548896126,148.19709677,36.5421994885,442.5372895664,22.4772221522,307.5925014048,30.3977345862,37.2300321691,24.4507630814,2.2004096368,35.7492997199,28.8676975994,9.0912698413,In Gear Limit Overspeed,87.8,No Limit Active,100.4,14.628,No Limit Active,Sport,Torque Control,Torque Control,Alt Full Load,No Limit Active,Oscillation / AntiShuffle,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.397,-0.78125,3.0316574574,20.393258427,-1.0202726629,0.9344587685,0.8711493057,16.3378592777,CL - Normal,-0.641177399,0.423828125,0.9128396841,4094.1587403599,0,0,0,0,87,38.6941795349,30.8586006165,0,0,0,85.0164468357,65.5187008724,0,0,0,0,0,557.8303091102,167.656834395,39.8158567775,443.5571285876,25.0300205735,346.5221578536,33.8988286781,42.498046875,40.078125,3.9311447144,38.3753501401,29.2648456317,9.1706349206,In Gear Limit Overspeed,87.8,No Limit Active,100.4,14.628,No Limit Active,Sport,TQ Red. < Driver Demand,Torque Control,Alt Full Load,No Limit Active,Oscillation / AntiShuffle,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.437,-0.78125,2.6622316837,20.2808988764,-0.577638102,0.9317555303,0.8747079141,18.1003432542,CL - Normal,-0.78125,0.78125,0.9103888878,4198.4003856041,0,0,0,0,87,37.6519041777,30.6222704954,0,0,0,86.1018905965,75.296708992,0,0,0,0,0,568.256567603,303.8749977697,43.0895140665,452.8631596562,27.5828189948,385.4518143024,37.39992277,41.432421875,39.94875,3.8908685509,41.0014005602,29.6619936641,9.25,In Gear Limit Overspeed,87.8,No Limit Active,100.4,14.6262446536,No Limit Active,Sport,TQ Red. < Driver Demand,Torque Control,Alt Full Load,No Limit Active,Oscillation / AntiShuffle,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.477,-0.78125,2.2928059101,20.1685393258,-0.1350035411,0.9290522921,0.8782665224,19.8628272307,CL - Normal,-0.7173295455,0.6912878788,0.9079380916,4302.6420308483,0,0,0,0,87,26.7824611664,27.955116272,0,0,0,87.8928728018,85.0747171115,0,0,0,0,0,574.7858319944,317.0780113034,46.3631713555,455.3122442288,30.1356174161,424.3814707511,40.9010168619,39.16796875,39.65625,3.0853452821,43.6274509804,30.0591416964,9.3293650794,In Gear Limit Overspeed,87.8,No Limit Active,100.4,14.6243969204,No Limit Active,Sport,TQ Red. < Driver Demand,Torque Control,Alt Full Load,No Limit Active,Oscillation / AntiShuffle,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.517,-0.78125,2.5657564475,20.0561797753,0.3076310198,0.9263490539,0.8818251308,22.7709257919,CL - Normal,-0.4332386364,0.5018939394,0.9054872953,4406.8836760926,0,0,0,0,87,26.6234928478,27.9565531148,0,0,0,88.65037563,94.8527252311,0,0,0,0,0,594.7000883882,409.4991060387,49.6368286445,480.1529591795,32.6884158374,474.9900241346,44.4021109538,39.8849561738,39.8668981481,2.2798220132,46.2535014006,30.4562897287,9.4087301587,In Gear Limit Overspeed,87.8,No Limit Active,100.4,14.6225491873,No Limit Active,Sport,TQ Red. < Driver Demand,Torque Control,Alt Full Load,No Limit Active,Oscillation / AntiShuffle,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.558,-0.78125,2.8455307484,19.941011236,0.7613314448,0.9235782347,0.8856506348,22.598261811,CL - Normal,-0.1420454545,0.3077651515,0.9029752291,4513.7313624679,0,0,0,0,87,25.0338096619,28.0585689545,0,0,0,90.8687767698,104.8751835536,0,0,0,0,0,604.500645118,416.4407148154,52.9923273657,483.8874510746,35.3050342193,466.5907770015,47.990732398,41.1953125,40.265625,1.4541606627,50.9803921569,30.8633664618,9.4900793651,In Gear Limit Overspeed,87.8,No Limit Active,100.4,14.6206552609,No Limit Active,Sport,TQ Red. < Driver Demand,Tipin Detonation Ctrl.,Alt Full Load,No Limit Active,Oscillation / AntiShuffle,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.610,-0.78125,3.5220592022,19.7949438202,1.3367563739,0.920064025,0.8946281359,21.9996933442,CL - Normal,0.2272727273,0.0615530303,0.899789194,4649.2455012854,0,0,0,0,87,24.4632009506,28.0746518135,0,0,0,93.6823587032,117.586594109,0,0,0,0,0,633.412287471,459.9835335058,57.2480818414,509.6554451506,38.6236721669,451.5300580043,54.1176470588,45.302734375,42.234375,-0.2374382019,50.7494960601,31.3796589039,9.5932539683,In Gear Limit Overspeed,87.8,No Limit Active,100.4,14.6182532079,No Limit Active,Sport,TQ Red. < Driver Demand,Tipin Detonation Ctrl.,Alt Full Load,No Limit Active,Oscillation / AntiShuffle,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.650,-0.78125,3.3148021042,19.6825842697,1.7793909348,0.9151306152,0.9018101368,21.539256062,CL - Normal,0.5113636364,-0.1278409091,0.8973383977,4753.4871465296,0,0,0,0,87,23.0490837097,28.1170520782,0,0,0,95.8466524982,131.7647058824,0,0,0,0,0,641.8440017148,465.4415229461,61.1764705882,515.2411292323,41.1764705882,439.9448895449,53.6323529412,44.9447998047,42.3515625,-0.2486465973,50.309693971,31.7768069362,9.6726190476,In Gear Limit Overspeed,87.8,No Limit Active,100.4,14.6164054748,No Limit Active,Sport,TQ Red. < Driver Demand,Tipin Detonation Ctrl.,Alt Full Load,No Limit Active,Oscillation / AntiShuffle,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.697,-0.78125,2.2466309071,19.5,2.34375,0.9180855685,0.9102489879,20.9982422554,CL - Normal,0.8451704545,-0.3503787879,0.8944587121,4875.9710796915,0,0,0,0,87,23.6736829281,28.2774614811,0,0,0,98.3896977072,130.6070212516,0,0,0,0,0,654.8748328187,479.4424523801,62.3199560198,529.5696231811,40.6430868167,416.4849234146,52.5955882353,35.7578125,46.921875,-0.31449592,49.7929265164,32.2434558742,9.7658730159,In Gear Limit Overspeed,87.8,No Limit Active,100.4,14.6142343884,No Limit Active,Sport,TQ Red. < Driver Demand,Torque Control,Alt Full Load,No Limit Active,Oscillation / AntiShuffle,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.737,-0.78125,2.2781128287,19.2429906542,2.34375,0.9265282919,0.9174309888,20.5378049731,CL - Normal,1.1292613636,-0.5397727273,0.8920079158,5061,0,0,0,0,87,24.7146816254,28.5595607758,0,0,0,100.5539915022,129.0102148644,0,0,0,0,0,598.8399825305,450.7607942571,63.4927615906,486.6272287778,40.1891431814,415.5341518775,51.7132352941,35.9771817835,46.18359375,-0.3705378968,49.3531244273,32.6406039065,9.8452380952,In Gear Limit Overspeed,87.8,No Limit Active,100.5975609756,14.6123866553,No Limit Active,Sport,TQ Red. < Driver Demand,Torque Control,Alt Full Load,No Limit Active,Traction Control,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.777,-0.78125,2.3725585938,18.7757009346,2.34375,0.9349710154,0.9246129897,20.0773676909,CL - Normal,1.5625,-0.78125,0.8894958496,5074.1554054054,0,0,0,0,87,26.1826018581,28.4001566887,0,0,0,102.7182852971,127.4134084772,0,0,0,0,0,535.0225141466,399.543547609,64.6655671614,408.410724686,39.7351995461,409.1956749633,50.8308823529,37.556640625,40.1953125,-0.4265798735,48.9133223383,33.0377519388,10,In Gear Limit Overspeed,87.8,No Limit Active,102.2,14.6105389222,No Limit Active,Sport,TQ Red. < Driver Demand,Torque Control,Alt Full Load,No Limit Active,Traction Control,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.817,-0.78125,2.4130726457,18.308411215,2.34375,0.9434137389,0.9317949906,19.6169304087,CL - Normal,1.7209741993,-0.78125,0.9008071899,5132.6238738739,0,0,0,0,87,28.6780662537,28.1198253632,0,0,0,104.8825790921,125.8166020899,0,0,0,0,0,522.272058736,390.1104056927,65.8383727323,398.4408867938,39.2812559107,402.857198049,49.9485294118,37.5997577136,40.0444026899,-0.5260543823,48.4735202492,33.5540443808,10,In Gear Limit Overspeed,87.8,No Limit Active,102.2,14.6086911891,No Limit Active,Sport,TQ Red. < Driver Demand,Torque Control,Alt Full Load,No Limit Active,Traction Control,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.858,-0.78125,2.5346148014,17.8294392523,2.34375,0.9520675304,0.9411315918,19.1449821944,CL - Normal,2.0629448399,-0.78125,0.912698599,5192.5540540541,0,0,0,0,87,30.1093336035,28.3096538826,0,0,0,108.778307923,124.179875543,0,0,0,0,0,508.8677338171,374.0740644351,67.0404984424,380.907723604,38.8159636845,396.360259212,49.0441176471,37.982421875,38.4921875,-0.52311814,48.0227231079,33.9201934433,10,In Gear Limit Overspeed,87.8,No Limit Active,102.2,14.6067972626,No Limit Active,Sport,TQ Red. < Driver Demand,Torque Control,Alt Full Load,No Limit Active,Traction Control,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.898,-0.78125,2.5227811601,17,2.34375,0.9605102539,0.943376578,19.1449821944,CL - Normal,2.3965747331,-0.78125,0.9242999737,5251.0225225225,0,0,0,0,87,32.5424880981,28.6323623657,0,0,0,108.2329013651,122.5830691558,0,0,0,0,0,510.8893221617,373.5914657578,68.2133040132,381.9485667713,38.3620200492,390.0217822977,48.1617647059,38.0563439478,38.4743868671,-0.5113731707,47.4509803922,34.4252266329,10,In Gear Limit Overspeed,87.8,No Limit Active,102.2,14.6049495295,No Limit Active,Sport,TQ Red. < Driver Demand,Torque Control,Alt Full Load,No Limit Active,Traction Control,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.938,-0.78125,2.4889707565,17.3950381679,2.34375,0.9711622816,0.9464731106,19.1449821944,CL - Normal,2.7302046263,-0.78125,0.9359013484,5309.490990991,0,0,0,0,87,31.9922675845,28.8529377467,0,0,0,105.8088722192,120.9862627686,0,0,0,0,0,512.9109105063,372.7871346291,69.386109584,383.6833053835,37.6470588235,383.6833053835,47.0588235294,38.56640625,38.3359375,-0.4996282013,47.958226769,34.9302598225,10,In Gear Limit Overspeed,87.8,No Limit Active,102.2,14.6031017964,No Limit Active,Sport,TQ Red. < Driver Demand,Torque Control,Alt Full Load,No Limit Active,Traction Control,87.8,192.2,194,30.1960784314,14.3587366458,80.6
4.978,-0.8335269517,2.5491410268,19.1507633588,2.34375,0.9818143093,0.9495696432,19.1449821944,CL - Normal,3.0638345196,-0.78125,0.9475027231,5385.5,0,0,0,0,87,31.0436115265,29.2332401276,0,0,0,103.3848430733,118.431372549,0,0,0,0,0,522.0056188921,379.7926142254,70.5882352941,389.3377069898,37.9525395064,395.5293440456,47.6974789916,38.6717062114,38.439453125,-0.487883232,48.6828644501,35.4352930122,10,In Gear Limit Overspeed,87.8,No Limit Active,102.2,14.6012540633,No Limit Active,Sport,TQ Red. < Driver Demand,Torque Control,Alt Full Load,No Limit Active,Traction Control,87.8,192.2,194,30.1960784314,14.3587366458,80.6
5.020,-1.0774860595,2.7266433239,20.9942748092,2.34375,0.9929989383,0.9528210025,19.1449821944,CL - Normal,3.4141459075,-0.78125,0.9649047852,5430.7518656716,0,0,0,0,87,31.2866390228,29.2715572357,0,0,0,100.8396124701,119.4397759104,0,0,0,0,0,531.5550626972,392.1689615123,69.9031893459,399.3271498275,38.7072564875,407.9676846407,48.5915966387,39.341796875,39.1640625,-0.4755510142,49.4437340153,35.9655778613,10,In Gear Limit Overspeed,87.8,No Limit Active,102.2,14.5993139435,No Limit Active,Sport,TQ Red. < Driver Demand,Torque Control,Alt Full Load,No Limit Active,Traction Control,87.8,192.2,194,30.1960784314,14.3587366458,80.6
5.061,-1.3156366171,2.8476262569,22.7938931298,2.34375,1.0039172667,0.9559949485,19.1449821944,CL - Normal,3.90625,-0.78125,0.9660306396,5492.5960820896,0,0,0,0,87,31.6511802673,29.3290328979,0,0,0,98.3549825955,121.7366946779,0,0,0,0,0,575.3065795361,398.6720580875,69.2181433977,413.7367880382,39.4440040167,420.1098742693,49.4644257703,39.7207278481,39.453515625,-0.4635124207,50.1864876385,36.4832368807,10,In Gear Limit Overspeed,87.8,No Limit Active,102.2,14.5974200171,No Limit Active,Sport,TQ Red. < Driver Demand,Torque Control,Alt Full Load,No Limit Active,Traction Control,87.8,192.2,194,30.1960784314,14.3587366458,80.6
5.110,-1.6002555762,3.1299197674,24.9446564885,2.34375,1.0246887207,0.9611816406,19.1449821944,CL - Normal,3.7494943366,-0.78125,0.9684291992,5566.5074626866,0,0,0,0,87,30.5804672241,29.1149291992,0,0,0,95.3855468918,124.4817927171,0,0,0,0,0,578.3972233404,409.2937824936,68.3994299474,439.1938155436,40.3245071614,434.6212716304,50.5075630252,41.64453125,40.9453125,-0.4083429788,51.074168798,37.1019025379,10,In Gear Limit Overspeed,87.8,No Limit Active,102.2,14.5951565441,No Limit Active,Sport,TQ Red. < Driver Demand,Base / MBT,Alt Full Load,No Limit Active,Traction Control,87.8,192.2,194,30.1960784314,14.3587366458,80.6
5.151,-1.8384061338,3.2762500167,26.7442748092,2.34375,1.02396578,0.9617658061,19.2450721391,CL - Normal,3.5421723301,-0.78125,0.9704361572,5628.3516791045,0,0,0,0,87,30.5391505241,29.0954160087,0,0,0,92.9009170172,126.7787114846,0,0,0,0,0,595.9108715649,434.2665456507,67.7143839992,454.8377050048,41.0612546906,446.763461259,51.3803921569,42.1058498476,41.4910300926,-0.3621807928,51.8169224211,37.6195615573,10,In Gear Limit Overspeed,87.8,No Limit Active,102.2,14.5932626176,No Limit Active,Sport,TQ Red. < Driver Demand,Base / MBT,Alt Full Load,No Limit Active,Traction Control,87.8,192.2,194,30.1960784314,14.3587366458,80.6
5.191,-2.0707481413,3.4742262363,28.5,2.34375,1.0215559777,0.9627817462,19.3562831887,CL - Normal,3.3399069579,-0.78125,0.972394165,5688.6875,0,0,0,0,87,29.7541332245,28.6010818481,0,0,0,90.4768878713,129.0196078431,0,0,0,0,0,599.192477858,435.3321177224,67.0460464888,455.3959646882,41.7800327678,453.5251543016,52.2319327731,43.220703125,42.8671875,-0.3171445137,52.5415601023,38.1245947469,10,In Gear Limit Overspeed,87.8,No Limit Active,102.2,14.5914148845,No Limit Active,Sport,TQ Red. < Driver Demand,Base / MBT,Alt Full Load,No Limit Active,Traction Control,87.8,192.2,194,30.1960784314,14.3587366458,80.6
5.238,-2.34375,3.6657988907,28.2696078431,2.34375,1.01872446,0.9639754757,19.4869561721,CL - Normal,3.1022451456,-0.78125,0.9746948242,5789.75,0,0,0,0,87,29.6422063548,28.5380589589,0,0,0,87.0226463384,131.6526610644,0,0,0,0,0,616.1053718307,455.8443801014,66.260749914,469.7246298946,42.6245970086,461.4701436267,53.2324929972,43.8000148339,43.3834058544,-0.2304496765,53.3930093777,38.7180087448,10,In Gear Limit Overspeed,87.8,No Limit Active,102.2,14.5892437981,No Limit Active,Sport,TQ Red. < Driver Demand,Base / MBT,Alt Full Load,No Limit Active,Traction Control,87.8,192.2,194,30.1960784314,14.3587366458,80.6
